Type,Name,Longitude,Latitude
Supermarkets,Rema 1000 Nykøbing Mors,8.8514970,56.7927385
Supermarkets,Returrum,13.1614462,55.6701077
Supermarkets,"Rema 1000 Odense, Odins Brygge",10.3841060,55.4074936
Supermarkets,Lidl Østerocentret,12.5772268,55.7113099
Supermarkets,ICA Nära Pedagogen Park,11.9876002,57.6514332
Supermarkets,Netto Havnegade Odense,10.3838988,55.4074151
Supermarkets,365discount Lyngbyvej,12.5621780,55.7094574
Supermarkets,Netto Toldbodgade Næstved,11.7535894,55.2280605
Supermarkets,"Rema 1000 Holbæk, Borgmester N.E. Hansensvej",11.7175466,55.7136520
Supermarkets,Asia Marked B,9.9473480,57.2699232
Supermarkets,"REMA 1000 Nykøbing Falster, Østerbrogade",11.8918521,54.7602217
Supermarkets,Min Købmand Kalvehave,12.1660340,54.9961790
Supermarkets,Netto Fr. Sundsvej 192,12.4920576,55.7057236
Supermarkets,"REMA 1000 Roskilde, Søndre Ringvej",12.0816333,55.6304278
Supermarkets,Willis Hemma,11.6598571,57.6982009
Supermarkets,365discount Hillerød,12.3056161,55.9301842
Supermarkets,365discount Birkerød,12.4303189,55.8398821
Supermarkets,365discount Tingbjerg,12.4826229,55.7183848
Supermarkets,365discount Sluseholmen,12.5487838,55.6459343
Supermarkets,"Lidl Kastrup, Kongelundsvej 479",12.5828814,55.5987867
Supermarkets,SuperBrugsen Dragør,12.6475927,55.5839064
Supermarkets,VESTEGNENSBAZAR BALLERUP,12.3500085,55.7293949
Supermarkets,Tante Enso,9.7145050,54.6754167
Supermarkets,Brugsen Ryesgade,12.5705815,55.6942468
Supermarkets,"Lidl - Slagelse, Nordre Ringgade",11.3522222,55.4134876
Supermarkets,365discount Nykøbing Mors,8.8546445,56.7931100
Supermarkets,Near Fredericia,9.7557723,55.5657200
Supermarkets,"REMA 1000 Ringsted, Køgevej",11.8028770,55.4427962
Supermarkets,Kvickly Vejle,9.5316566,55.7054528
Supermarkets,Espe Supermarked,10.4163427,55.2014657
Supermarkets,Netto Skanderborg,9.9484521,56.0441047
Supermarkets,REMA 1000 Nykøbing Sjælland,11.6715143,55.9192845
Supermarkets,Brugsen Sørvad,8.6523320,56.2624792
Supermarkets,Købmanden i Taarbæk,12.5945781,55.7869462
Supermarkets,"REMA 1000 Sorø, Holberg Arkaden",11.5571770,55.4326569
Supermarkets,MENY Bagerafdeling,11.5674849,55.4409436
Supermarkets,AutoMat Flyinge,13.3668333,55.7517722
Supermarkets,REMA 1000 Gørlev,11.2232051,55.5354318
Supermarkets,NEAR Mullerup Havn,11.1769065,55.4937636
Supermarkets,SuperBrugsen Hørsholm Midtpunkt,12.4969996,55.8819897
Supermarkets,SuperBrugsen Hørsholm Midtpunkt Slagter,12.4970002,55.8820047
Supermarkets,Temple of Spices,12.9832286,55.5937646
Supermarkets,Reewa Supermarket,13.1295851,56.1358341
Supermarkets,Lidl Præstø,12.0588215,55.1129574
Supermarkets,Asia Mover,9.4228551,54.8064660
Supermarkets,føtex Food,12.5816256,55.6379125
Supermarkets,"Rema 1000 København Ø, Østbanegade",12.5900203,55.7059331
Supermarkets,Asia Supermarked,10.4284992,55.3824732
Supermarkets,Brugsen Gl Kongevej,12.5436520,55.6757802
Supermarkets,Ica ToGo,11.9844282,57.4057301
Supermarkets,InterFood,13.0456579,55.5864824
Supermarkets,Meny Blåvand,8.133541372222222222222222222,55.55535657222222222222222222
Supermarkets,inco,12.41864926923076923076923077,55.69665475384615384615384615
Supermarkets,ICA Maxi Trelleborg,13.13196764444444444444444444,55.37386956666666666666666667
Supermarkets,Coop Göteborg Marklandsgatan,11.93656321111111111111111111,57.66950908888888888888888889
Supermarkets,Entre Höllviken,12.9741954,55.41458464
Supermarkets,Stora Coop,12.99065113571428571428571429,55.58028746428571428571428571
Supermarkets,ICA Kvantum Malmborgs Erikslust,12.96651854210526315789473684,55.59490875964912280701754386
Supermarkets,ICA Supermarket Åkeredshallen,11.89728062857142857142857143,57.63389122857142857142857143
Supermarkets,SuperBrugsen Karlslunde Landsby,12.22688218181818181818181818,55.57157335454545454545454545
Supermarkets,ICA Kvantum Markant i Markaryd,13.59892891111111111111111111,56.44944251111111111111111111
Supermarkets,Maxi ICA Stormarknad Mellbystrand,12.95610597272727272727272727,56.50358874545454545454545455
Supermarkets,Dagli'Brugsen Gadstrup,12.09327845454545454545454545,55.5683851
Supermarkets,Edeka AktivMarkt Nissen,8.984217263636363636363636364,54.60403050909090909090909091
Supermarkets,Matöppet Klågerup,13.25923324117647058823529412,55.59723093529411764705882353
Supermarkets,Coop Svartedalen,11.89661868571428571428571429,57.73295021428571428571428571
Supermarkets,ICA Supermarket Fäladstorget,13.20341015714285714285714286,55.72366834285714285714285714
Supermarkets,ICA Kvantum Falkenberg,12.48394311428571428571428571,56.90340057142857142857142857
Supermarkets,Stora Coop Sisjön,11.9494307,57.64277001111111111111111111
Supermarkets,Coop Vildgåsen,13.16840522,55.71126734
Supermarkets,Coop Engelbrektsgatan Trelleborg,13.17617836666666666666666667,55.37476725555555555555555556
Supermarkets,EDEKA Steensen,8.955249875,54.6884962625
Supermarkets,SuperBrugsen Skanderborg,9.932694564285714285714285714,56.03344473571428571428571429
Supermarkets,ICA - Häggs Livs,14.18401467777777777777777778,55.54651576666666666666666667
Supermarkets,Willy:s,12.9338573875,55.582170125
Supermarkets,ICA Kvantum Malmborgs,12.93583672666666666666666667,55.5817290
Supermarkets,EDEKA Zentralmarkt,8.9057909,54.87106089166666666666666667
Supermarkets,Willys Staffanstorp,13.23221938,55.64471023
Supermarkets,Kobmansgarden,8.90954464,54.87664974
Supermarkets,Nielsens Discount,8.90982796,54.87617476
Supermarkets,Calle Grenzshop,8.908832666666666666666666667,54.87232132222222222222222222
Supermarkets,Stora Coop Kungsbacka,12.0809254,57.47997008
Supermarkets,Maxi ICA Stormarknad Helsingborg,12.71973623461538461538461538,56.06550111923076923076923077
Supermarkets,Edeka aktiv markt Knudtsen,8.565821411111111111111111111,54.69120801111111111111111111
Supermarkets,Coop Högalid,13.15471744285714285714285714,55.38716597142857142857142857
Supermarkets,Am Klostergarten,13.11127708461538461538461538,54.58589774615384615384615385
Supermarkets,Calle,9.413329533333333333333333333,54.83524150833333333333333333
Supermarkets,ICA Kvantum Frölunda,11.91827105,57.64860932727272727272727273
Supermarkets,Coop Borås,12.9640862,57.71696350625
Supermarkets,Maxi ICA Stormarknad Borås,12.94221658965517241379310345,57.71056988620689655172413793
Supermarkets,ICA City Knalleland,12.93919001290322580645161290,57.72925929032258064516129032
Supermarkets,ICA Supermarket Knalleland,12.93805172,57.73265668
Supermarkets,EDEKA Niemeyer,9.775459357142857142857142857,54.63335898571428571428571429
Supermarkets,Möllevångens livs,13.18912068,55.71933438
Supermarkets,ICA Supermarket Byttorp,12.91117917142857142857142857,57.72077555714285714285714286
Supermarkets,ICA Nära Satelliten,13.20366092857142857142857143,55.69606248571428571428571429
Supermarkets,ICA Nära Borgen,12.68997229,56.05671449
Supermarkets,ICA Nära Hamilton,12.68387804,56.0571663
Supermarkets,Penny Satrup,9.606895154545454545454545455,54.69127361818181818181818182
Supermarkets,Super Spar,9.966451116666666666666666667,57.0432802
Supermarkets,Penny Am Bahnhof,9.670743657142857142857142857,54.71598311428571428571428571
Supermarkets,Meny Aarhus C,10.1865555,56.14309406
Supermarkets,SuperBrugsen Vejgård Bymidte,9.94871945,57.04142249
Supermarkets,SuperBrugsen Aalborg Færøgade,9.938543294117647058823529412,57.04154803529411764705882353
Supermarkets,Coop Skansvägen,13.19637962,55.72896846
Supermarkets,MENY Struer,8.5786250,56.49146583846153846153846154
Supermarkets,Coop Hisings Backa,11.97580992857142857142857143,57.74300228571428571428571429
Supermarkets,SuperBrugsen Skælskør,11.29616693846153846153846154,55.25291676153846153846153846
Supermarkets,Coop Sommarlust,14.16456766,56.04158582
Supermarkets,Coop Flöjtvägen,13.23277740909090909090909091,55.71087915454545454545454545
Supermarkets,SuperBrugsen Lystrup,10.23362687142857142857142857,56.23760317142857142857142857
Supermarkets,SuperBrugsen Tjæreborg,8.584435970833333333333333333,55.46293439583333333333333333
Supermarkets,Anderssons ICA Kvantum,13.343049984,55.71671758
Supermarkets,EDEKA Teske,9.170408466666666666666666667,54.7623882
Supermarkets,City Gross Ättekulla,12.753547585,56.01624964
Supermarkets,Kvickly Tønder,8.854816851666666666666666667,54.93903665666666666666666667
Supermarkets,City Gross Höör,13.56370655,55.95126361666666666666666667
Supermarkets,ABC-Lavpris,9.065423858333333333333333333,55.36730591666666666666666667
Supermarkets,SuperBrugsen Sønder Kongerslev,10.11582285454545454545454545,56.8857526
Supermarkets,PENNY An der Schlei,9.934028071428571428571428571,54.66628951428571428571428571
Supermarkets,Meny Skalborg,9.894638353846153846153846154,57.01480209487179487179487179
Supermarkets,Let-Køb Søndergårdens Købmand,12.63540057777777777777777778,55.58301242222222222222222222
Supermarkets,Stora Coop Norremark,14.82942560769230769230769231,56.90259353076923076923076923
Supermarkets,ICA Supermarket Lindome,12.08890507272727272727272727,57.57778149090909090909090909
Supermarkets,Strynø Købmand,10.61235621428571428571428571,54.90384212857142857142857143
Supermarkets,SuperBrugsen Vonsild,9.47514514,55.45672732666666666666666667
Supermarkets,coop365,9.4596750,55.51919925
Supermarkets,SuperBrugsen Egtved,9.303705861111111111111111111,55.6188096
Supermarkets,Spar Nr. Bjert,9.530479783333333333333333333,55.5129920
Supermarkets,SuperBrugsen Padborg,9.362675054166666666666666667,54.8260424
Supermarkets,Markant,8.9705190125,54.61843669375
Supermarkets,Coop Jönköping Anders Blomstrands V,14.14879701111111111111111111,57.80122367777777777777777778
Supermarkets,EDEKA Jörg Hösel,9.47011441,54.7936928
Supermarkets,Meny Hillerød,12.33460257142857142857142857,55.93080566428571428571428571
Supermarkets,SPAR Blistrup,12.21355401818181818181818182,56.0856974
Supermarkets,SuperBrugsen Havdrup,12.11494664230769230769230769,55.54415951923076923076923077
Supermarkets,Coop Kallebäck,12.00696314285714285714285714,57.68400922857142857142857143
Supermarkets,Ica Nära Genarp,13.40198087692307692307692308,55.60030944615384615384615385
Supermarkets,Coop Genarp,13.40296171111111111111111111,55.59854353333333333333333333
Supermarkets,Dagli'Brugsen Hou,10.37109454545454545454545455,57.05652596363636363636363636
Supermarkets,SuperBrugsen Odense Rødegårdsvej,10.40774921818181818181818182,55.39202736363636363636363636
Supermarkets,Meny Sorø,11.56733226363636363636363636,55.4410726
Supermarkets,Dagli'Brugsen Sabro,10.03764126666666666666666667,56.21215112222222222222222222
Supermarkets,Coop Eksjö,14.97229814,57.66463478
Supermarkets,Kwik Spar,9.916439052631578947368421053,55.86332825789473684210526316
Supermarkets,X:-TRA,12.98714442,57.72301716
Supermarkets,Min Købmand Bramming,8.710866863636363636363636364,55.46877151818181818181818182
Supermarkets,Spar Visse,9.929736714285714285714285714,56.99586780714285714285714286
Supermarkets,ICA Maxi Ystadvägen,13.03661236428571428571428571,55.57313789285714285714285714
Supermarkets,REWE Drescher,9.92489355,54.66806341428571428571428571
Supermarkets,Rømø Supermarked,8.49355122,55.14548196
Supermarkets,SuperBrugsen Højby,11.60020282631578947368421053,55.90992731578947368421052632
Supermarkets,Rema 1000 Ejby Mølle,10.42639104285714285714285714,55.3984184
Supermarkets,Rema 1000 Kochsgade,10.40900290625,55.4100269375
Supermarkets,ICA Supermarket Servett,12.2622700,57.7621338
Supermarkets,Holbøl Høker,9.44088744,54.89307682
Supermarkets,SuperBrugsen Ulsnæs-Centret,9.588994277777777777777777778,54.91170248888888888888888889
Supermarkets,Gerlev Købmandshandel,12.01297696896551724137931034,55.82105395172413793103448276
Supermarkets,Ica Kvantum,13.30614500666666666666666667,55.83679994666666666666666667
Supermarkets,ICA Supermarket Åsa,12.12272597692307692307692308,57.35113276923076923076923077
Supermarkets,Spar-Vadum,9.862040815384615384615384615,57.11806293076923076923076923
Supermarkets,SuperBrugsen Skævinge,12.14827216,55.90914407
Supermarkets,Ica Nära Röstånga,13.28986766,56.00347152
Supermarkets,EDEKA Glücksburg,9.5479180,54.83509962941176470588235294
Supermarkets,ICA Nära Klingan,14.66405085,57.40078726875
Supermarkets,ICA Supermarket Brunnsbo,11.97026186,57.72860740666666666666666667
Supermarkets,SuperBrugsen Hedensted,9.700938501851851851851851852,55.76862391111111111111111111
Supermarkets,Coop Gastorp,12.07741204285714285714285714,57.57547015714285714285714286
Supermarkets,ICA City Brämhult,13.00405683333333333333333333,57.72873135555555555555555556
Supermarkets,SuperBrugsen Terndrup Center,10.05842048571428571428571429,56.8127316
Supermarkets,Mandø Brugs & Camping,8.537312028571428571428571429,55.27375954285714285714285714
Supermarkets,Abdos,13.03764392857142857142857143,55.59491992857142857142857143
Supermarkets,Købmandsgården Flensborg,9.423986223076923076923076923,54.79968219230769230769230769
Supermarkets,Tempo Reftele Torget,13.59414126,57.17399078
Supermarkets,Edeka Ove Lück,8.82910205,54.79123265
Supermarkets,PENNY Adelbylund,9.448792275,54.7829224125
Supermarkets,X:-tra Dalbyvägen,13.08252078,55.63336062
Supermarkets,Meny Græsted,12.285713825,56.065292555
Supermarkets,Rema 1000 - Lind,8.97808524,56.10777308
Supermarkets,Rema 1000 Ishøj,12.35882061428571428571428571,55.60928765714285714285714286
Supermarkets,Coop Borås Sjöbotorg,12.94408337777777777777777778,57.74924965555555555555555556
Supermarkets,Rema 1000 Karup,9.165348611111111111111111111,56.30911695555555555555555556
Supermarkets,"Rema 1000 Ringsted, Jyllandsgade",11.78722403571428571428571429,55.44201335714285714285714286
Supermarkets,"Rema 1000, Stoholm",9.146990022222222222222222222,56.48609918888888888888888889
Supermarkets,Rema 1000 Thisted,8.6866713,56.9549857375
Supermarkets,SuperBrugsen Marstal,10.516829335,54.855905305
Supermarkets,SuperBrugsen Vig,11.578363975,55.8526534675
Supermarkets,PENNY Am Katharinenhof,9.410770092307692307692307692,54.80274696923076923076923077
Supermarkets,MENY Herning,8.960291354545454545454545455,56.1325064
Supermarkets,SuperBrugsen Svebølle,11.27935818571428571428571429,55.65307314285714285714285714
Supermarkets,SuperBrugsen Slangerup,12.17617425384615384615384615,55.84371932307692307692307692
Supermarkets,SuperBrugsen Lynge Bytorv,12.27803178823529411764705882,55.83848834117647058823529412
Supermarkets,Saigon Food,11.96839098,57.70948344
Supermarkets,SuperBrugsen Kolt,10.0765751,56.1091568
Supermarkets,Meny Viby Sjælland,12.0256061875,55.5486612625
Supermarkets,Eurospar,11.29025267878787878787878788,55.51127205454545454545454545
Supermarkets,ALDI,9.403789855555555555555555556,54.66502513333333333333333333
Supermarkets,ICA Nära Liatorp,14.26122302857142857142857143,56.66520147142857142857142857
Supermarkets,REWE Haxhijaj,9.474140353333333333333333333,54.81618116
Supermarkets,REMA 1000 Skibby,11.9587306,55.75810625555555555555555556
Supermarkets,Dagli'Brugsen Regstrup,11.61840477272727272727272727,55.67283875454545454545454545
Supermarkets,Priss,8.909000114285714285714285714,54.88345357142857142857142857
Supermarkets,Edeka Johannsen,8.367484525,54.89768155
Supermarkets,Poetzsch,9.373429554054054054054054054,54.79510377297297297297297297
Supermarkets,Frischemarkt Spingel,9.18336304,54.59260692666666666666666667
Supermarkets,Coop Sölvesborg,14.58216521428571428571428571,56.05137264285714285714285714
Supermarkets,ICA Supermarket Söndrum,12.80478386,56.66041096
Supermarkets,ICA Tollarp,13.9769592,55.93283646666666666666666667
Supermarkets,"ICA Nära Mårtenssons, Lomma",13.06858124166666666666666667,55.66958218333333333333333333
Supermarkets,ICA Supermarket Lomma,13.0883467875,55.668658525
Supermarkets,X:-Tra,14.974859125,57.66316671666666666666666667
Supermarkets,EDEKA Fick,9.551073178571428571428571429,54.49986610714285714285714286
Supermarkets,SuperBrugsen Løgumkloster,8.956641533333333333333333333,55.05860307333333333333333333
Supermarkets,ICA Supermarket Bunkeflostrand,12.91948727,55.55534524
Supermarkets,SuperBrugsen Løkken,9.713204716666666666666666667,57.36873674166666666666666667
Supermarkets,Ica Nära Oxie,13.09640855,55.54987286666666666666666667
Supermarkets,ICA Maxi Toftanäs,13.0982069625,55.5973923875
Supermarkets,Coop365 discount,10.34383896,55.40715302
Supermarkets,MENY Kibæk,8.851197954166666666666666667,56.0356329
Supermarkets,Almgårdens ICA,13.06078697272727272727272727,55.57840571818181818181818182
Supermarkets,ICA Kvantum Vellinge,13.020769725,55.47157615
Supermarkets,Willys Vellinge,13.0196286,55.47472601333333333333333333
Supermarkets,Willys Halmstad Öster,12.87167034285714285714285714,56.66969383571428571428571429
Supermarkets,Coop Nydalavägen,14.79634234285714285714285714,56.89996285714285714285714286
Supermarkets,Nah & Frisch Clausen,9.57051305,54.766939225
Supermarkets,SuperBrugsen Haslev,11.95623033333333333333333333,55.32814443333333333333333333
Supermarkets,SuperBrugsen Karise,12.19906401851851851851851852,55.30380897037037037037037037
Supermarkets,Maxi ICA Stormarknad Högskolan,12.87636567,56.66374352
Supermarkets,SuperBrugsen Herfølge,12.14377423076923076923076923,55.41577612307692307692307692
Supermarkets,Meny Haderslev,9.484420981818181818181818182,55.2529564
Supermarkets,Meny Bogense,10.08624498333333333333333333,55.56432409166666666666666667
Supermarkets,Scandinavian Park,9.3371534875,54.77768675625
Supermarkets,"REMA 1000 Nykøbing Falster, Møllebakken",11.86613171428571428571428571,54.78104475714285714285714286
Supermarkets,REWE Rieger,9.772987155555555555555555556,54.63471162222222222222222222
Supermarkets,Edeka Boehme,9.73696738,54.72885114
Supermarkets,SuperBrugsen Støvring,9.837623347826086956521739130,56.89362918260869565217391304
Supermarkets,Lucu Food,13.04083866666666666666666667,55.6016639
Supermarkets,Coop Unnaryd,13.5304816,56.95437417777777777777777778
Supermarkets,Rema 1000 Resenbro,9.6264042,56.17622488333333333333333333
Supermarkets,365discount Stengårds Alle,12.48370788571428571428571429,55.76041502857142857142857143
Supermarkets,Rema 1000 Solbjerg,10.08224866,56.04507163333333333333333333
Supermarkets,Hyppelns Livs,11.61452684444444444444444444,57.7581285
Supermarkets,Nahkauf Petersen,9.426129366666666666666666667,54.69192993333333333333333333
Supermarkets,ICA Kvantum Tomelilla,13.9458273,55.54589062857142857142857143
Supermarkets,ICA Kvantum Hörby,13.64766918823529411764705882,55.84909766470588235294117647
Supermarkets,Lilla Coop,13.64770338571428571428571429,55.85054031428571428571428571
Supermarkets,Netto Idagårdsvej Slagelse,11.34207785714285714285714286,55.38964648571428571428571429
Supermarkets,Meny Randers SV,10.03803638888888888888888889,56.44617263333333333333333333
Supermarkets,fakta,8.830185946153846153846153846,54.90362872307692307692307692
Supermarkets,Edeka Hartwig & Senol,9.635255084210526315789473684,54.79950738947368421052631579
Supermarkets,ICA Nära Anderslöv,13.31708856,55.43904962
Supermarkets,Coop Smygehamn,13.37227698,55.34333056
Supermarkets,ICA Nära Beddingestrand,13.42426256,55.36119202
Supermarkets,Spar Minimarked,8.306847063636363636363636364,56.42065746363636363636363636
Supermarkets,REWE Schmidt,9.400807127272727272727272727,54.55681415454545454545454545
Supermarkets,Matöppet Åledshallen,12.9523660,56.7463868
Supermarkets,ICA Nära Rostedts,14.70159088,57.50623542
Supermarkets,ICA Nära Ge-Me Livs,13.93451835555555555555555556,55.45603721111111111111111111
Supermarkets,Maxi ICA Stormarknad Vetlanda,15.095788025,57.4254880375
Supermarkets,Rema 1000 Viby Jylland,10.173653475,56.1346730
Supermarkets,Willys Vetlanda,15.08952302666666666666666667,57.42589038
Supermarkets,Coop Ystad,13.79982637142857142857142857,55.43191557142857142857142857
Supermarkets,Edeka Heimer,9.595862566666666666666666667,54.69221521111111111111111111
Supermarkets,Nah & Frisch,9.930696966666666666666666667,54.66112055555555555555555556
Supermarkets,Rema 1000 Jyllinge Værebrovej,12.11699584,55.76308416
Supermarkets,Lidl Brande,9.1363433,55.93794475
Supermarkets,Nahkauf Lüdtke,9.58467899,54.60388351
Supermarkets,ICA Supermarket Ystad,13.8413206,55.43446818
Supermarkets,SuperBrugsen Ringsted,11.78797605,55.45080018125
Supermarkets,Coop Aneby,14.81758058571428571428571429,57.83838661428571428571428571
Supermarkets,Coop Höör,13.53967844,55.93414942
Supermarkets,ICA Maxi,14.14636317352941176470588235,56.55723379117647058823529412
Supermarkets,REWE Tolksdorf,9.949509207692307692307692308,54.65886531538461538461538462
Supermarkets,Coma,11.47301186666666666666666667,54.7086319
Supermarkets,Edeka Eggert,9.677795485714285714285714286,54.71851460714285714285714286
Supermarkets,SuperBrugsen Gistrup,9.995627964285714285714285714,56.99723469285714285714285714
Supermarkets,Maxi ICA Stormarknad Kungsbacka,12.07394316,57.51641899
Supermarkets,Coop Eslöv,13.30003533571428571428571429,55.8408218
Supermarkets,Tempo Eslöv Sallerup,13.28566596,55.8285417
Supermarkets,City Gross Ytterby,11.91788828421052631578947368,57.85903564736842105263157895
Supermarkets,ICA Löberöd,13.51361086666666666666666667,55.77557825
Supermarkets,Vester Storkøb,8.123738154545454545454545455,55.62662604545454545454545455
Supermarkets,Vejers supermarked,8.140982744444444444444444444,55.61886667777777777777777778
Supermarkets,Coop Svalöv,13.10602814,55.91386466
Supermarkets,Nahkauf,9.321258585714285714285714286,54.51466494285714285714285714
Supermarkets,Mix Markt,9.3881411,54.80512818888888888888888889
Supermarkets,ICA Matmästaren,13.08965922857142857142857143,55.8664195
Supermarkets,famila Schleswig,9.55063104,54.51999104
Supermarkets,Meny Søhus,10.37371588888888888888888889,55.42793575555555555555555556
Supermarkets,Spar Lønstrup,9.797531555555555555555555556,57.47193269444444444444444444
Supermarkets,"ICA Nära Ässet, Forsheda",13.82892576,57.16441092
Supermarkets,Coop Surte,12.01496486444444444444444444,57.82604088666666666666666667
Supermarkets,ICA nära handelsboden,14.54221731428571428571428571,56.73743965714285714285714286
Supermarkets,ICA Kvantum Tranemo,13.34950956086956521739130435,57.48295111739130434782608696
Supermarkets,Coop Osby,13.99450702857142857142857143,56.38327701428571428571428571
Supermarkets,"Rema 1000 Haderslev, Erlev Bjerge",9.4853891375,55.2354810
Supermarkets,Netto Vestergade Svendborg,10.59570844444444444444444444,55.06252782222222222222222222
Supermarkets,Coop Degeberga,14.09114314545454545454545455,55.83734865454545454545454545
Supermarkets,ICA Supermarket Kivik,14.22273607777777777777777778,55.68459347777777777777777778
Supermarkets,Stora Coop Karlshamn,14.84853954444444444444444444,56.19074274444444444444444444
Supermarkets,Edeka Hartmann,9.95823959,54.57064814
Supermarkets,ICA Nära Bräkne-Hoby,15.1165310,56.23293154285714285714285714
Supermarkets,Tempo Göteborg Vrångö,11.77796304761904761904761905,57.57354655238095238095238095
Supermarkets,SuperBrugsen Kirke Hvalsø,11.86127449615384615384615385,55.59140591153846153846153846
Supermarkets,SuperBrugsen Videbæk,8.633261946153846153846153846,56.09206936923076923076923077
Supermarkets,Edeka Sorgenfrey,9.528106490909090909090909091,54.75425469090909090909090909
Supermarkets,Tempo Borås Viskafors,12.85822545555555555555555556,57.63465675555555555555555556
Supermarkets,SuperBrugsen Karlavej,10.35512242857142857142857143,55.42022855714285714285714286
Supermarkets,Den Gamle Købmandsgård,8.544034046666666666666666667,55.09674346666666666666666667
Supermarkets,Rema 1000 Rødekro,9.346282328571428571428571429,55.07170788571428571428571429
Supermarkets,ICA Supermarket Smålandsstenar,13.4103942125,57.1608999125
Supermarkets,Rema 1000 Jonstrup,12.34019908571428571428571429,55.75964588571428571428571429
Supermarkets,Letkøb Ørting Handelsplads,10.15527438,55.92993692
Supermarkets,SuperBrugsen Tøndervej,9.4658785,55.4878794
Supermarkets,ICA City Fristad,13.01057856666666666666666667,57.82569344444444444444444444
Supermarkets,Rema 1000 Ebeltoft,10.67845396,56.20107504
Supermarkets,SuperBrugsen Ryomgård,10.49197249473684210526315789,56.38146971052631578947368421
Supermarkets,Meny Tårnbyvej,12.609573065,55.633737255
Supermarkets,Let-køb,9.124616630769230769230769231,55.00864792307692307692307692
Supermarkets,ICA nära - Hövdingen,14.07681518,56.25374654
Supermarkets,SuperBrugsen Jelling,9.417177105263157894736842105,55.75595783684210526315789474
Supermarkets,Dagli'Brugsen Vig Lyng,11.52674844285714285714285714,55.85838677142857142857142857
Supermarkets,Coop Skene,12.64258568888888888888888889,57.49080217777777777777777778
Supermarkets,ICA Supermarket Hönö,11.64340448888888888888888889,57.69621207777777777777777778
Supermarkets,ICA Nära Mörrum,14.74680693,56.19245447
Supermarkets,Coop Mörrum,14.74669821428571428571428571,56.1931193
Supermarkets,Edeka Friedrichsen,9.470558223076923076923076923,54.81454349230769230769230769
Supermarkets,ICA supermarket,13.7381292,57.17369754
Supermarkets,Odden Minimarked,8.28139484,56.58435608
Supermarkets,Min købmand Bylderup-Bov,9.100929486666666666666666667,54.9467967
Supermarkets,Ica Nära Träffpunkten,15.15200762,56.34834677
Supermarkets,"Rema 1000 Thisted, Simons Bakke",8.66291976,56.94941172
Supermarkets,Stora Coop Helsingborg,12.73319564545454545454545455,56.01049980909090909090909091
Supermarkets,Spar Hoptrup,9.45406722,55.1774864
Supermarkets,"Rema 1000 Aarhus V, Runevej",10.13553257142857142857142857,56.17688204285714285714285714
Supermarkets,ICA Supermarket Hovmantorp,15.13962454444444444444444444,56.78706802222222222222222222
Supermarkets,Meny Hesselager,10.74299561428571428571428571,55.17375883333333333333333333
Supermarkets,SuperBrugsen Auning,10.37443193636363636363636364,56.43184019090909090909090909
Supermarkets,Coop Kågeröd,13.08669074285714285714285714,55.99897395714285714285714286
Supermarkets,365discount Hvide Sande,8.124199857142857142857142857,56.01754875714285714285714286
Supermarkets,ICA Supermarket Floda,12.36203254,57.80805419333333333333333333
Supermarkets,Meny Nykøbing Falster Havnen,11.86503764166666666666666667,54.76739309166666666666666667
Supermarkets,Mohr Versicherungsschäden,9.931605363636363636363636364,54.65279477272727272727272727
Supermarkets,Coop Vasatorpsvägen,12.73463384444444444444444444,56.06138078888888888888888889
Supermarkets,Sindal Superland,10.19833622,57.46987976
Supermarkets,Meny Skanderborg,9.948092175,56.0444568625
Supermarkets,Rema 1000 Marielyst,11.96167941818181818181818182,54.69257437272727272727272727
Supermarkets,Lidl Aalborg Grønlands Torv,9.943087338461538461538461538,57.02342363846153846153846154
Supermarkets,Meny Præstø,12.03853716666666666666666667,55.12204862
Supermarkets,Netto Præstø,12.03979898571428571428571429,55.1223277
Supermarkets,SuperBrugsen Spentrup,10.04454906153846153846153846,56.53604671538461538461538462
Supermarkets,SuperBrugsen Sakskøbing,11.63795789166666666666666667,54.797762125
Supermarkets,Rema 1000 Rødby,11.3641391625,54.6686152125
Supermarkets,NETTO,9.38736114,56.47047104
Supermarkets,SuperBrugsen Brostykkevej,12.47883984166666666666666667,55.63724984166666666666666667
Supermarkets,Coop Ängelholm,12.87570441111111111111111111,56.23828622222222222222222222
Supermarkets,Maxi ICA Stormarknad Ängelholm,12.89065310909090909090909091,56.25202589090909090909090909
Supermarkets,ICA Nära Kullahallen,12.84679211111111111111111111,56.23271088888888888888888889
Supermarkets,Ordrup-Købmanden,11.40183225,55.82342666666666666666666667
Supermarkets,ICA Nära Korsberga,15.1263825,57.2999097
Supermarkets,ICA Kvantum Svenljunga,13.10978094,57.496214432
Supermarkets,ICA Nära Sankt Olof,14.1290699,55.63566262222222222222222222
Supermarkets,OJ - Ica,12.94183847142857142857142857,56.13677687142857142857142857
Supermarkets,Rema 1000 Hvide Sande,8.126106983333333333333333333,56.01560963333333333333333333
Supermarkets,Spar Borup,11.97300179285714285714285714,55.49355177142857142857142857
Supermarkets,Coop Vaggeryd,14.14356811111111111111111111,57.50675314444444444444444444
Supermarkets,Min Købmand Hovborg,8.939939090909090909090909091,55.60508089090909090909090909
Supermarkets,Coop Furuvägen,12.8794231875,56.6851754
Supermarkets,ICA nära,15.0515243,57.06262131111111111111111111
Supermarkets,ICA Supermarket Olof Nils,13.70970495,56.29166325
