Type,Name,Latitude,Longitude
Public Transport Stations,Dronningmølle,56.0976319,12.3875631
Public Transport Stations,Stæremosen,56.1122073,12.3188462
Public Transport Stations,Thisted,56.9525771,8.6877504
Public Transport Stations,Aarup,55.3830399,10.0519183
Public Transport Stations,Gelsted,55.3959843,9.9747029
Public Transport Stations,Aalborg,57.0429609,9.9167688
Public Transport Stations,Aalborg Vestby,57.0530125,9.9084872
Public Transport Stations,Balleby,56.5475879,8.2422507
Public Transport Stations,Nørgaardsvej,55.7706277,12.513124
Public Transport Stations,Vejle,55.7066917,9.5365649
Public Transport Stations,Svendborg,55.0597191,10.6123386
Public Transport Stations,Stenstrup,55.1313483,10.5092258
Public Transport Stations,Københavns Lufthavn Kastrup,55.6295551,12.649417
Public Transport Stations,Københavns Hovedbanegård,55.6724527,12.5653736
Public Transport Stations,Svendborg Vest,55.055714,10.5817994
Public Transport Stations,Stenstrup Syd,55.1205002,10.5151776
Public Transport Stations,Kværndrup,55.1776998,10.5195274
Public Transport Stations,Rudme,55.1980829,10.4875601
Public Transport Stations,Tjæreborg,55.466562,8.5793295
Public Transport Stations,Gørding,55.4696171,8.8015744
Public Transport Stations,Harboøre,56.6205864,8.1788771
Public Transport Stations,Thyborøn,56.7041225,8.2147161
Public Transport Stations,Skalbjerg,55.3660288,10.1414635
Public Transport Stations,Rødekro,55.0696351,9.3328242
Public Transport Stations,Hadsten,56.3271718,10.0478216
Public Transport Stations,Maribo,54.7768029,11.502257
Public Transport Stations,Anholt Grenå,56.7159128,11.5108817
Public Transport Stations,DFDS ferry terminal Copenhagen,55.7011424,12.5953987
Public Transport Stations,Nykøbing F,54.7668891,11.877834
Public Transport Stations,Roskilde,55.6385464,12.0877782
Public Transport Stations,Carlsberg,55.6634508,12.5361547
Public Transport Stations,Lindholm,57.0670441,9.9047405
Public Transport Stations,Skanderborg,56.0435631,9.9246973
Public Transport Stations,Haslev,55.329475,11.9607806
Public Transport Stations,Gadstrup,55.5728238,12.0996554
Public Transport Stations,Alken,56.0525889,9.8456377
Public Transport Stations,Skagen,57.7241667,10.591679
Public Transport Stations,Svendborg-Skarø-Drejø,55.0592474,10.6149042
Public Transport Stations,Kolle Kolle,55.784795,12.4090266
Public Transport Stations,Thorsager,56.3560631,10.447939
Public Transport Stations,Svendborg-Ærøskøbing,55.057768,10.6147914
Public Transport Stations,Nordby,55.450177,8.4084492
Public Transport Stations,Østerport,55.693346,12.5883611
Public Transport Stations,Nørreport,55.6834327,12.5717693
Public Transport Stations,Horsens,55.8626973,9.8356522
Public Transport Stations,Korsør,55.3571552,11.1347227
Public Transport Stations,Langeskov,55.3617508,10.5866134
Public Transport Stations,Holsted,55.4847669,8.9144535
Public Transport Stations,Esbjerg,55.467837,8.4582375
Public Transport Stations,Brejning,55.6665112,9.6591388
Public Transport Stations,Odense,55.4018379,10.3861989
Public Transport Stations,Gredstedbro,55.3974404,8.7410961
Public Transport Stations,Nørre Aaby,55.4602039,9.8705631
Public Transport Stations,Kavslunde,55.4758609,9.8108381
Public Transport Stations,Middelfart,55.5016258,9.7344457
Public Transport Stations,Tinglev,54.9361334,9.2581486
Public Transport Stations,Sønderborg,54.9124564,9.7787325
Public Transport Stations,Høvelte,55.8509769,12.3883601
Public Transport Stations,Vojens,55.2484701,9.3049359
Public Transport Stations,Hjørring,57.4563721,9.9856433
Public Transport Stations,Kvissel,57.4719856,10.4124306
Public Transport Stations,Universitetshospitalet,56.1924949,10.1764096
Public Transport Stations,Lisbjerg Bygade,56.2167379,10.1646398
Public Transport Stations,Klokhøjen,56.2123605,10.1637677
Public Transport Stations,Aarhus H,56.1497091,10.2039136
Public Transport Stations,Viby J,56.121904,10.1598843
Public Transport Stations,Odder,55.9718333,10.1505062
Public Transport Stations,Rude Havvej,55.9834059,10.1541815
Public Transport Stations,Assedrup,56.0040003,10.1825962
Public Transport Stations,Malling,56.0376645,10.1912382
Public Transport Stations,Beder,56.0569162,10.1982106
Public Transport Stations,Vilhelmsborg,56.0640386,10.1789691
Public Transport Stations,Mårslet,56.0687756,10.1642908
Public Transport Stations,Mølleparken,56.0725737,10.1543874
Public Transport Stations,Nørrevænget,56.0921794,10.1512014
Public Transport Stations,Tranbjerg,56.096577,10.1358246
Public Transport Stations,G. Clausens Vej,56.1114793,10.1257973
Public Transport Stations,Øllegårdsvej,56.1146056,10.1338255
Public Transport Stations,Rosenhøj,56.1169706,10.1471843
Public Transport Stations,Kongsvang,56.1353763,10.1742357
Public Transport Stations,Østbanetorvet,56.1628981,10.2163979
Public Transport Stations,Hedehusgård,55.6476569,12.1875004
Public Transport Stations,Sølund,55.6410669,12.1864632
Public Transport Stations,Brandhøj,55.6363403,12.1828629
Public Transport Stations,Rubjerg,55.6245993,12.1698314
Public Transport Stations,Fem Ege,55.6149089,12.1598153
Public Transport Stations,Torsøvej,56.2054805,10.2284891
Public Transport Stations,Vestre Strandallé,56.1949777,10.2368262
Public Transport Stations,Vanløse,55.6871452,12.4925009
Public Transport Stations,Nejrup,56.5655651,8.1877347
Public Transport Stations,Valby,55.6637755,12.5135924
